almacen,cantidad,clase,cod_item,departamento,dolares_abono,dolares_cargo,dolares_saldo,empresa,estado_orden,estado_pago,facturas_vinculadas,fecha_transaccion,glosa,id_transaccion,item,linea_negocio,moneda,razon_social,soles_abono,soles_cargo,soles_saldo,unidad_medida,voucher_contable,actividad,macropartida,partida_presupuestaria,proyecto
PA ALMACEN GENERAL,210,OPERACIONES PACKING,3581,CO-GERENCIA PRODUCCION PACKING,0,503.94,503.94,ALZA PERU PACKING SAC,Totalmente Facturada,Pago Parcial / Mixto,"E001-00000326, E001-00000334, E001-00000341, E001-00000350, E001-00000351, E001-00000357, E001-00000376, E001-00000388, E001-00000392, E001-00000401",02/02/2026,AGUA POTABLE (CISTERNA),48197,AGUA POTABLE (CISTERNA),FORMATOS VARIOS,Soles,20614091691 - LOS EUCAPERU S.A.C.,0,1690.7,1690.7,METRO CUBICO,OC- 4400001119,O0100-30002-30002-AGUA POTABLE,O0100-ENERGÍA,O0100-30002-AGUA POTABLE,
PA ALMACEN GENERAL,42,OPERACIONES PACKING,3581,CO-GERENCIA PRODUCCION PACKING,0,143.22,143.22,ALZA PERU PACKING SAC,Pend. Facturación,Sin Factura,,02/02/2026,AGUA POTABLE (CISTERNA),88594,AGUA POTABLE (CISTERNA),FORMATOS VARIOS,Soles,20614091691 - LOS EUCAPERU S.A.C.,0,480.51,480.51,METRO CUBICO,OC- 4400001999,O0100-30002-30002-AGUA POTABLE,O0100-ENERGÍA,O0100-30002-AGUA POTABLE,
PA ALMACEN GENERAL,4,OPERACIONES PACKING,6950,CO-MANTENIMIENTO PACKING,0,37.2,37.2,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00000900,05/02/2026,HILO DE NYLON PARA CORTADORA TOTAL 1.6 MM X 5 M,47898,HILO DE NYLON PARA CORTADORA TOTAL 1.6 MM X 5 M,FORMATOS VARIOS,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,127.12,127.12,UNIDAD,OC- 4400001040,O0105-30018-30013-MANTENIMIENTO DE PLANTA,O0105-OTROS COSTOS,O0105-30018-MANTENIMIENTO DE PLANTA,
PA ALMACEN GENERAL,20,OPERACIONES PACKING,4558,CO-GERENCIA PRODUCCION PACKING,0,143.59,143.59,ALZA PERU PACKING SAC,Pendiente de Facturar,Pagada Totalmente,F001-00000900,05/02/2026,#N/D,48206,ESPUMA EXPANSIBLE DE POLIURETANO X 500 ML,FORMATOS VARIOS,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,483.05,483.05,UNIDAD,OC- 4400001127,O0106-30030-30024-MATERIALES DE EMBALAJE,O0106-COSTO DE CAMPAÑA PACKING,O0106-30030-MATERIALES DE EMBALAJE,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,4560,CO-MANTENIMIENTO PACKING,0,2.52,2.52,ALZA PERU PACKING SAC,Pendiente de Facturar,Pagada Totalmente,F001-00000900,05/02/2026,#N/D,48206,FRAGUA BLANCA (BOLSA DE 1 KG),FORMATOS VARIOS,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,8.47,8.47,UNIDAD,OC- 4400001127,O0105-30018-30013-MANTENIMIENTO DE PLANTA,O0105-OTROS COSTOS,O0105-30018-MANTENIMIENTO DE PLANTA,
PA ALMACEN GENERAL,15,OPERACIONES PACKING,4561,CO-MANTENIMIENTO PACKING,0,85.02,85.02,ALZA PERU PACKING SAC,Pendiente de Facturar,Pagada Totalmente,F001-00000900,05/02/2026,#N/D,48206,PEGAMENTO SIKAFLEX 11 FC 300 ML BLANCO,FORMATOS VARIOS,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,286.02,286.02,UNIDAD,OC- 4400001127,O0105-30018-30013-MANTENIMIENTO DE PLANTA,O0105-OTROS COSTOS,O0105-30018-MANTENIMIENTO DE PLANTA,
PA ALMACEN GENERAL,5,OPERACIONES PACKING,4562,CO-MANTENIMIENTO PACKING,0,4.41,4.41,ALZA PERU PACKING SAC,Pendiente de Facturar,Pagada Totalmente,F001-00000900,05/02/2026,#N/D,48206,POLVO TIZA BLANCA MERLUZA X 1 KG,FORMATOS VARIOS,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,14.83,14.83,UNIDAD,OC- 4400001127,O0105-30018-30013-MANTENIMIENTO DE PLANTA,O0105-OTROS COSTOS,O0105-30018-MANTENIMIENTO DE PLANTA,
PA ALMACEN GENERAL,200,OPERACIONES PACKING,4563,CO-MANTENIMIENTO PACKING,0,1.26,1.26,ALZA PERU PACKING SAC,Pendiente de Facturar,Pagada Totalmente,F001-00000900,05/02/2026,#N/D,48206,"TORNILLO AUTOROSCANTE HEX 3/4"" X 4.2 MM PUNTA BROCA X 100 UND",FORMATOS VARIOS,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,4.24,4.24,UNIDAD,OC- 4400001127,O0105-30018-30013-MANTENIMIENTO DE PLANTA,O0105-OTROS COSTOS,O0105-30018-MANTENIMIENTO DE PLANTA,
PA ALMACEN GENERAL,1,OPERACIONES PACKING,7334,CO-GERENCIA PRODUCCION PACKING,0,135.69,135.69,ALZA PERU PACKING SAC,Pendiente Recepción,Pagada Totalmente,F001-00010317,10/02/2026,RODILLO DE ARRASTRE PARA IMPRESORA ZEBRA ZT411,50317,RODILLO DE ARRASTRE PARA IMPRESORA ZEBRA ZT411,FORMATOS VARIOS,Soles,20440384049 - COMPU CENTER BUSSINES S.A.C.,0,466.1,466.1,UNIDAD,OC- 4400001428,C0001-10003-80002-ENCAUSE DE RIO,C0001-PREPARACIÓN DE TERRENO Y OTROS,C0001-10003-ENCAUSE DE RIO,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,7221,CO-GERENCIA PRODUCCION PACKING,0,1213.83,1213.83,ALZA PERU PACKING SAC,Pendiente Recepción,Pagada Totalmente,F001-00010317,10/02/2026,CABEZAL DE IMPRESORA ZEBRA ZT411,50317,CABEZAL DE IMPRESORA ZEBRA ZT411,FORMATOS VARIOS,Soles,20440384049 - COMPU CENTER BUSSINES S.A.C.,0,4169.5,4169.5,UNIDAD,OC- 4400001428,C0001-10003-80002-ENCAUSE DE RIO,C0001-PREPARACIÓN DE TERRENO Y OTROS,C0001-10003-ENCAUSE DE RIO,
PA ALMACEN GENERAL,3,OPERACIONES PACKING,5158,CO-ADMINISTRACION PACKING,0,869.39,869.39,ALZA PERU PACKING SAC,Pendiente Recepción,Pendiente de Pago,F001-00008624,10/02/2026,SE SOLICITA PAGO DE LADRILLO KK MARCA LARK 9X12.5X23 X MILLAR.,72623,LADRILLO KK MARCA LARK 9X12.5X23 X MILLAR,FORMATOS VARIOS,Soles,20603370776 - LADRICORP NORTE S.A.C.,0,2923.74,2923.74,UNIDAD,OC- 4400001767,O0014-00116-00070-OTROS GASTOS ADM,O0014-REMUNERACIONES ADMINISTRATIVAS,O0014-00116-REMUNERACIONES ADM + OTROS GASTOS,
PA ALMACEN GENERAL,1,OPERACIONES PACKING,5493,CO-CALIDAD PACKING,0,7.07,7.07,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00000915,11/02/2026,TRAPEADOR HUDE CON BALDE AMARILLO,48290,TRAPEADOR HUDE CON BALDE AMARILLO,FORMATOS VARIOS,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,24.15,24.15,UNIDAD,OC- 4400001154,O0105-30015-30010-INSUMOS DE HIGIENE Y LIMPIEZA,O0105-OTROS COSTOS,O0105-30015-INSUMOS DE HIGIENE Y LIMPIEZA,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,2828,CO-SSOMA PACKING,0,22.82,22.82,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00000915,11/02/2026,2828,48306,CANDADO 60 MM,FORMATOS VARIOS,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,77.97,77.97,UNIDAD,OC- 4400001170,O0105-30011-30006-EQUIPOS DE SEGURIDAD Y EMERGENCIA,O0105-OTROS COSTOS,O0105-30011-EQUIPOS DE SEGURIDAD Y EMERGENCIA,
PA ALMACEN GENERAL,4,OPERACIONES PACKING,4561,CO-MANTENIMIENTO PACKING,0,22.32,22.32,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00000915,11/02/2026,#N/D,48411,PEGAMENTO SIKAFLEX 11 FC 300 ML BLANCO,FORMATOS VARIOS,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,76.27,76.27,UNIDAD,OC- 4400001194,O0105-30018-30013-MANTENIMIENTO DE PLANTA,O0105-OTROS COSTOS,O0105-30018-MANTENIMIENTO DE PLANTA,
PA ALMACEN GENERAL,3,OPERACIONES PACKING,6954,CO-GERENCIA PRODUCCION PACKING,0,674.83,674.83,ALZA PERU PACKING SAC,Pendiente Recepción,Pendiente de Pago,F001-00008692,19/02/2026,SE SOLICITA PAGO DE LADRILLOS. SOLICITADO POR EL SR. GONZALO ALFAGEME.,72624,LADRILLO PANDERETA 90*105*230,FORMATOS VARIOS,Soles,20603370776 - LADRICORP NORTE S.A.C.,0,2262.72,2262.72,UNIDAD,OC- 4400001768,O0014-00116-00070-OTROS GASTOS ADM,O0014-REMUNERACIONES ADMINISTRATIVAS,O0014-00116-REMUNERACIONES ADM + OTROS GASTOS,
PA ALMACEN GENERAL,30,OPERACIONES PACKING,4558,CO-GERENCIA PRODUCCION PACKING,0,284.97,284.97,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00000930,20/02/2026,#N/D,48393,ESPUMA EXPANSIBLE DE POLIURETANO X 500 ML,FORMATOS VARIOS,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,973.73,973.73,UNIDAD,OC- 4400001177,O0106-30030-30024-MATERIALES DE EMBALAJE,O0106-COSTO DE CAMPAÑA PACKING,O0106-30030-MATERIALES DE EMBALAJE,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,1859,CO-MANTENIMIENTO PACKING,0,17.61,17.61,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00000930,20/02/2026,1/02/1905,48393,CEMENTO PORTLAND MS AZUL MS ANTISALITRE FORTIMAX 42.5 kg,FORMATOS VARIOS,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,60.17,60.17,UNIDAD,OC- 4400001177,O0105-30018-30013-MANTENIMIENTO DE PLANTA,O0105-OTROS COSTOS,O0105-30018-MANTENIMIENTO DE PLANTA,
PA ALMACEN GENERAL,1,OPERACIONES PACKING,6790,CO-MANTENIMIENTO PACKING,0,0.97,0.97,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00000930,20/02/2026,CINTILLO PLASTICO DE AMARRE BLANCO 3.6 MM X 250 X 100 UND,48393,CINTILLO PLASTICO DE AMARRE BLANCO 3.6 MM X 250 X 100 UND,FORMATOS VARIOS,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,3.31,3.31,UNIDAD,OC- 4400001177,O0105-30018-30013-MANTENIMIENTO DE PLANTA,O0105-OTROS COSTOS,O0105-30018-MANTENIMIENTO DE PLANTA,
PA ALMACEN GENERAL,10,OPERACIONES PACKING,1130,CO-MANTENIMIENTO PACKING,0,1.26,1.26,ALZA PERU PACKING SAC,Parcialmente Recibida,Pagada Totalmente,F001-00000930,20/02/2026,1130,48402,"CINTA TEFLON 1/2""",FORMATOS VARIOS,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,4.24,4.24,UNIDAD,OC- 4400001185,O0105-30018-30013-MANTENIMIENTO DE PLANTA,O0105-OTROS COSTOS,O0105-30018-MANTENIMIENTO DE PLANTA,
PA ALMACEN GENERAL,1,OPERACIONES PACKING,1187,CO-MANTENIMIENTO PACKING,0,18.88,18.88,ALZA PERU PACKING SAC,Parcialmente Recibida,Pagada Totalmente,F001-00000930,20/02/2026,#N/D,48402,PEGAMENTO OATEY VERDE 250 ML,FORMATOS VARIOS,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,63.56,63.56,UNIDAD,OC- 4400001185,O0105-30018-30013-MANTENIMIENTO DE PLANTA,O0105-OTROS COSTOS,O0105-30018-MANTENIMIENTO DE PLANTA,
PA ALMACEN GENERAL,3,OPERACIONES PACKING,5451,CO-MANTENIMIENTO PACKING,0,124.63,124.63,ALZA PERU PACKING SAC,Parcialmente Recibida,Pagada Totalmente,F001-00000930,20/02/2026,GRIFO AUTOMATICO DE LAVAMANOS CON SENSOR AC / DC,48402,GRIFO AUTOMATICO DE LAVAMANOS CON SENSOR AC / DC,FORMATOS VARIOS,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,419.49,419.49,UNIDAD,OC- 4400001185,O0105-30018-30013-MANTENIMIENTO DE PLANTA,O0105-OTROS COSTOS,O0105-30018-MANTENIMIENTO DE PLANTA,
PA ALMACEN GENERAL,1,OPERACIONES PACKING,5481,CO-MANTENIMIENTO PACKING,0,1.64,1.64,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00000930,20/02/2026,"REMACHE POP DE ALUMINIO 3/16"" X 1"" X 100 UND",48409,"REMACHE POP DE ALUMINIO 3/16"" X 1"" X 100 UND",FORMATOS VARIOS,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,5.51,5.51,UNIDAD,OC- 4400001192,O0105-30018-30013-MANTENIMIENTO DE PLANTA,O0105-OTROS COSTOS,O0105-30018-MANTENIMIENTO DE PLANTA,
PA ALMACEN GENERAL,3,OPERACIONES PACKING,5451,CO-MANTENIMIENTO PACKING,0,582.56,582.56,ALZA PERU PACKING SAC,Pendiente Recepción,Pendiente de Pago,FE41-00003320,20/02/2026,GRIFO AUTOMATICO DE LAVAMANOS CON SENSOR AC / DC,50325,GRIFO AUTOMATICO DE LAVAMANOS CON SENSOR AC / DC,FORMATOS VARIOS,Soles,20555189631 - VSI INDUSTRIAL S.A.C.,0,2001.09,2001.09,UNIDAD,OC- 4400001429,O0105-30018-30013-MANTENIMIENTO DE PLANTA,O0105-OTROS COSTOS,O0105-30018-MANTENIMIENTO DE PLANTA,
PA ALMACEN GENERAL,12,OPERACIONES PACKING,5420,CO-MANTENIMIENTO PACKING,0,89.76,89.76,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,E001-00000176,26/02/2026,CANAL U ALUZINC PRE PINTADO BLANCO DE 100MM X 3M,48405,CANAL U ALUZINC PRE PINTADO BLANCO DE 100MM X 3M,FORMATOS VARIOS,US Dollar,10721302054 - FELIPE CABEZA,0,301.86,301.86,UNIDAD,OC- 4400001188,O0105-30018-30013-MANTENIMIENTO DE PLANTA,O0105-OTROS COSTOS,O0105-30018-MANTENIMIENTO DE PLANTA,
PA ALMACEN GENERAL,6,OPERACIONES PACKING,5421,CO-MANTENIMIENTO PACKING,0,64.32,64.32,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,E001-00000176,26/02/2026,CANAL U ALUZINC PRE PINTADO BLANCO DE 200MM X 3M,48405,CANAL U ALUZINC PRE PINTADO BLANCO DE 200MM X 3M,FORMATOS VARIOS,US Dollar,10721302054 - FELIPE CABEZA,0,216.31,216.31,UNIDAD,OC- 4400001188,O0105-30018-30013-MANTENIMIENTO DE PLANTA,O0105-OTROS COSTOS,O0105-30018-MANTENIMIENTO DE PLANTA,
PA ALMACEN GENERAL,200,OPERACIONES PACKING,5202,CO-MANTENIMIENTO PACKING,0,64.15,64.15,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00000931,26/02/2026,"SACO DE POLIPROPILENO TEJIDO BLANCO 18 "" x 30 """,50515,"SACO DE POLIPROPILENO TEJIDO BLANCO 18 "" x 30 """,CUP 7OZ,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,220.34,220.34,UNIDAD,OC- 4400001459,C5002-20003-20019-MEJORA INFRAESTRUCTURA MANTENIMIENTO,C5002-MEJORAS EN INFRAESTRUCTURA,C5002-20003-MEJORAS EN INFRAESTRUCTURA,
PA ALMACEN GENERAL,6,OPERACIONES PACKING,4555,CO-MANTENIMIENTO PACKING,0,58.07,58.07,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,E001-00000175,26/02/2026,#N/D,72971,"ANGULO DE FE 1"" X 1/8"" X 6MTS",FORMATOS VARIOS,Soles,10721302054 - FELIPE CABEZA,0,195.3,195.3,UNIDAD,OC- 4400001779,O0105-30018-30013-MANTENIMIENTO DE PLANTA,O0105-OTROS COSTOS,O0105-30018-MANTENIMIENTO DE PLANTA,
PA ALMACEN GENERAL,74,OPERACIONES PACKING,1866,CO-COMPRAS PACKING,0,5969.86,5969.86,ALZA PERU PACKING SAC,Pendiente Recepción,Pagada Totalmente,FE01-00000907,05/03/2026,CONCRETO FC= 210 TMS B H67 A4-6 305.084745762,52055,CONCRETO FC= 210 TMS B H67 A4-6 305.084745762,FORMATOS VARIOS,Soles,20612980013 - ALERMIX S.A.C.,0,20381.08,20381.08,METRO CUBICO,OC- 4400001569,C5005-20006-20026-INGENIERIA,C5005-CONSTRUCCION PACKING,C5005-20006-INGENIERIA,
PA ALMACEN GENERAL,9,OPERACIONES PACKING,7233,CO-COMPRAS PACKING,0,837.79,837.79,ALZA PERU PACKING SAC,Pendiente Recepción,Pagada Totalmente,FE01-00000907,05/03/2026,CONCRETO PREMEZCLADO FC 280 - HS - 67 - A6 - BOMBEADO,52055,CONCRETO PREMEZCLADO FC 280 - HS - 67 - A6 - BOMBEADO,FORMATOS VARIOS,Soles,20612980013 - ALERMIX S.A.C.,0,2860.2,2860.2,METRO CUBICO,OC- 4400001569,C5005-20006-20026-INGENIERIA,C5005-CONSTRUCCION PACKING,C5005-20006-INGENIERIA,
PA ALMACEN GENERAL,110,OPERACIONES PACKING,4088,CO-ADMINISTRACION PACKING,0,189.75,189.75,ALZA PERU PACKING SAC,Pendiente Recepción,Pendiente de Pago,FR02-00000407,05/03/2026,SE SOLICITA EL PAGO DE BARRAS CORRUGADAS. AUTORIZADO POR EL SR. GONZALO ALFAGEME.,87106,VARILLA FIERRO CORRUGADO 6mm x 9 MT,FORMATOS VARIOS,US Dollar,20519305098 - INKAFERRO PERÚ S.A.C.,0,647.81,647.81,UNIDAD,OC- 4400001981,O0107-30037-30031-OTROS GASTOS ADM,O0107-REMUNERACIONES ADM,O0107-30037-REMUNERACIONES ADM + OTROS GASTOS,
PA ALMACEN GENERAL,470,OPERACIONES PACKING,1238,CO-ADMINISTRACION PACKING,0,2011.13,2011.13,ALZA PERU PACKING SAC,Pendiente Recepción,Pendiente de Pago,FR02-00000407,05/03/2026,SE SOLICITA EL PAGO DE BARRAS CORRUGADAS. AUTORIZADO POR EL SR. GONZALO ALFAGEME.,87106,VARILLA FIERRO CORRUGADO 3/8,FORMATOS VARIOS,US Dollar,20519305098 - INKAFERRO PERÚ S.A.C.,0,6866,6866,UNIDAD,OC- 4400001981,O0107-30037-30031-OTROS GASTOS ADM,O0107-REMUNERACIONES ADM,O0107-30037-REMUNERACIONES ADM + OTROS GASTOS,
PA ALMACEN GENERAL,80,OPERACIONES PACKING,1237,CO-ADMINISTRACION PACKING,0,613.76,613.76,ALZA PERU PACKING SAC,Pendiente Recepción,Pendiente de Pago,FR02-00000407,05/03/2026,SE SOLICITA EL PAGO DE BARRAS CORRUGADAS. AUTORIZADO POR EL SR. GONZALO ALFAGEME.,87106,"VARILLA FIERRO CORRUGADO 1/2""",FORMATOS VARIOS,US Dollar,20519305098 - INKAFERRO PERÚ S.A.C.,0,2095.38,2095.38,UNIDAD,OC- 4400001981,O0107-30037-30031-OTROS GASTOS ADM,O0107-REMUNERACIONES ADM,O0107-30037-REMUNERACIONES ADM + OTROS GASTOS,
PA ALMACEN GENERAL,60,OPERACIONES PACKING,4087,CO-ADMINISTRACION PACKING,0,712.02,712.02,ALZA PERU PACKING SAC,Pendiente Recepción,Pendiente de Pago,FR02-00000407,05/03/2026,SE SOLICITA EL PAGO DE BARRAS CORRUGADAS. AUTORIZADO POR EL SR. GONZALO ALFAGEME.,87106,"VARILLA FIERRO CORRUGADO 5/8"" X 9MT",FORMATOS VARIOS,US Dollar,20519305098 - INKAFERRO PERÚ S.A.C.,0,2430.84,2430.84,UNIDAD,OC- 4400001981,O0107-30037-30031-OTROS GASTOS ADM,O0107-REMUNERACIONES ADM,O0107-30037-REMUNERACIONES ADM + OTROS GASTOS,
PA ALMACEN GENERAL,5,OPERACIONES PACKING,4085,CO-ADMINISTRACION PACKING,0,153.45,153.45,ALZA PERU PACKING SAC,Pendiente Recepción,Pendiente de Pago,FR02-00000407,05/03/2026,SE SOLICITA EL PAGO DE BARRAS CORRUGADAS. AUTORIZADO POR EL SR. GONZALO ALFAGEME.,87106,"VARILLA FIERRO CORRUGADO 1"" x 9 MT",FORMATOS VARIOS,US Dollar,20519305098 - INKAFERRO PERÚ S.A.C.,0,523.88,523.88,UNIDAD,OC- 4400001981,O0107-30037-30031-OTROS GASTOS ADM,O0107-REMUNERACIONES ADM,O0107-30037-REMUNERACIONES ADM + OTROS GASTOS,
PA ALMACEN GENERAL,1,OPERACIONES PACKING,7276,CO-ADMINISTRACION DE PERSONAL PACKING,0,1022.5,1022.5,ALZA PERU PACKING SAC,Pendiente Recepción,Pendiente de Pago,F001-00010449,13/03/2026,"NOTEBOOK LENOVO THINKBOOK 16 G8: Pantalla: 16"" WUXGA (1920x1200) IPS 300nits Anti-glare, 45% NTSC, 60Hz. -Procesador: Intel Core™ Ultra 5 225U, 12C (2P + 8E + 2LPE) / 14T, Max Turbo up
to 4.8GHz, 12MB Intel® Smart Cache
3. NPU: Integrated Intel® AI Boost, up to 12 TOPS.
4. RAM: 1x 16GB SODIMM DDR5-5600
5. Almacenamiento: 512GB SSD M.2 2242 PCIe 4.0x4 NVMe
6. Gráficos: Integrated Intel® Graphics.
7. Sistema operativo: Windows 11 Pro, Spanish",73778,"LAPTOP CORE I5, 16GB DE RAM",FORMATOS VARIOS,US Dollar,20440384049 - COMPU CENTER BUSSINES S.A.C.,0,3526.6,3526.6,UNIDAD,OC- 4400001782,O0105-30026-30021-MATERIAL DE ESCRITORIO,O0105-OTROS COSTOS,O0105-30026-MATERIAL DE ESCRITORIO,
PA ALMACEN GENERAL,0.65,OPERACIONES PACKING,4070,CO-COMPRAS PACKING,0,537.22,537.22,ALZA PERU PACKING SAC,Pendiente Recepción,Pendiente de Pago,F001-00008820,14/03/2026,LADRILLO TECHO 15,49980,LADRILLO TECHO 15 HUECO MARCA ITAL X MILLAR,FORMATOS VARIOS,Soles,20603370776 - LADRICORP NORTE S.A.C.,0,1845.34,1845.34,UNIDAD,OC- 4400001394,C5005-20006-20026-INGENIERIA,,,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,7623,CO-COMPRAS PACKING,0,616.78,616.78,ALZA PERU PACKING SAC,Pendiente Recepción,Pendiente de Pago,F001-00008820,14/03/2026,LADRILLO KING KONG,49980,LADRILLO KING KONG LARK X MILLAR,FORMATOS VARIOS,Soles,20603370776 - LADRICORP NORTE S.A.C.,0,2118.64,2118.64,UNIDAD,OC- 4400001394,C5005-20006-20026-INGENIERIA,,C5005-20006-INGENIERIA,
PA ALMACEN GENERAL,56,OPERACIONES PACKING,3089,CO-COMPRAS PACKING,0,110.53,110.53,ALZA PERU PACKING SAC,Pendiente Recepción,Pendiente de Pago,F001-00008820,14/03/2026,CASETON,49980,CASETON 1.20X0.30X0.15 M,FORMATOS VARIOS,Soles,20603370776 - LADRICORP NORTE S.A.C.,0,379.66,379.66,UNIDAD,OC- 4400001394,C5005-20006-20026-INGENIERIA,C5005-CONSTRUCCION PACKING,C5005-20006-INGENIERIA,
PA ALMACEN GENERAL,10,OPERACIONES PACKING,6677,CO-MANTENIMIENTO PACKING,0,30.83,30.83,ALZA PERU PACKING SAC,Pendiente de Facturar,Pendiente de Pago,F001-00000982,19/03/2026,"BROCHA DE 2""",73780,"BROCHA DE 2""",FORMATOS VARIOS,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,105.9,105.9,UNIDAD,OC- 4400001783,O0105-30018-30013-MANTENIMIENTO DE PLANTA,O0105-OTROS COSTOS,O0105-30018-MANTENIMIENTO DE PLANTA,
PA ALMACEN GENERAL,5,OPERACIONES PACKING,7633,CO-MANTENIMIENTO PACKING,0,9.24,9.24,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,19/03/2026,"RODILLO DE MICROFIBRA PARA PINTAR 4""",73780,"RODILLO DE MICROFIBRA PARA PINTAR 4""",FORMATOS VARIOS,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,31.75,31.75,UNIDAD,OC- 4400001783,O0105-30018-30013-MANTENIMIENTO DE PLANTA,O0105-OTROS COSTOS,O0105-30018-MANTENIMIENTO DE PLANTA,
PA ALMACEN GENERAL,5,OPERACIONES PACKING,3078,CO-MANTENIMIENTO PACKING,0,33.74,33.74,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F001-00011712,20/03/2026,"BROCHA NYLON 4""",73781,"BROCHA NYLON 4""",FORMATOS VARIOS,Soles,20438728938 - CARVIT DISTRIBUIDORES DEL PERU S.A.C.,0,116.53,116.53,UNIDAD,OC- 4400001784,O0105-30018-30013-MANTENIMIENTO DE PLANTA,O0105-OTROS COSTOS,O0105-30018-MANTENIMIENTO DE PLANTA,
PA ALMACEN GENERAL,5,OPERACIONES PACKING,7634,CO-MANTENIMIENTO PACKING,0,17.05,17.05,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F001-00011712,20/03/2026,"RODILLO DE MICROFIBRA PARA PINTAR 9""",73781,"RODILLO DE MICROFIBRA PARA PINTAR 9""",FORMATOS VARIOS,Soles,20438728938 - CARVIT DISTRIBUIDORES DEL PERU S.A.C.,0,58.9,58.9,UNIDAD,OC- 4400001784,O0105-30018-30013-MANTENIMIENTO DE PLANTA,O0105-OTROS COSTOS,O0105-30018-MANTENIMIENTO DE PLANTA,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,6954,CO-ADMINISTRACION PACKING,0,466.17,466.17,ALZA PERU PACKING SAC,Pendiente Recepción,Pagada Totalmente,F001-00008852,20/03/2026,LADRILLO PANDERETA 90*105*230,73782,LADRILLO PANDERETA 90*105*230,FORMATOS VARIOS,Soles,20603370776 - LADRICORP NORTE S.A.C.,0,1610.17,1610.17,UNIDAD,OC- 4400001785,O0107-30037-30031-OTROS GASTOS ADM,O0107-REMUNERACIONES ADM,O0107-30037-REMUNERACIONES ADM + OTROS GASTOS,
PA ALMACEN GENERAL,12,OPERACIONES PACKING,7233,CO-ADMINISTRACION PACKING,0,1192.43,1192.43,ALZA PERU PACKING SAC,Pendiente Recepción,Pendiente de Pago,F002-00002627,20/03/2026,CONCRETO PREMEZCLADO FC 280 - HS - 67 - A6 - BOMBEADO,80458,CONCRETO PREMEZCLADO FC 280 - HS - 67 - A6 - BOMBEADO,FORMATOS VARIOS,Soles,20602474446 - CONCRETO DEL NORTE Y DERIVADOS S.A.C.,0,4118.65,4118.65,METRO CUBICO,OC- 4400001866,O0107-30037-30031-OTROS GASTOS ADM,O0107-REMUNERACIONES ADM,O0107-30037-REMUNERACIONES ADM + OTROS GASTOS,
